,urls,attraction
561,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d7376481-Reviews-Noryangjin_Fisheries_Wholesale_Market-Seoul.html#REVIEWS,Noryangjin_Fisheries_Wholesale_Market-Seoul
562,https://www.tripadvisor.co.kr/Attraction_Review-g946497-d7981394-Reviews-Bucheon_Jungang_Park-Bucheon_Gyeonggi_do.html#REVIEWS,Bucheon_Jungang_Park-Bucheon_Gyeonggi_do
563,https://www.tripadvisor.co.kr/Attraction_Review-g1138011-d2696960-Reviews-Yongmunsa_Temple-Yangpyeong_gun_Gyeonggi_do.html#REVIEWS,Yongmunsa_Temple-Yangpyeong_gun_Gyeonggi_do
564,https://www.tripadvisor.co.kr/Attraction_Review-g1047890-d3805443-Reviews-Cheongpung_Cultural_Heritage_Complex-Jecheon_Chungcheongbuk_do.html#REVIEWS,Cheongpung_Cultural_Heritage_Complex-Jecheon_Chungcheongbuk_do
565,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d3805434-Reviews-Daegu_National_Museum-Daegu.html#REVIEWS,Daegu_National_Museum-Daegu
566,https://www.tripadvisor.co.kr/Attraction_Review-g2024847-d12269241-Reviews-Kyungpook_National_University_Natural_History_Museum-Gunwi_gun_Gyeongsangbuk_do.html#REVIEWS,Kyungpook_National_University_Natural_History_Museum-Gunwi_gun_Gyeongsangbuk_do
567,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d13198966-Reviews-Kyungpook_National_University_Museum-Daegu.html#REVIEWS,Kyungpook_National_University_Museum-Daegu
568,https://www.tripadvisor.co.kr/Attraction_Review-g676092-d1755852-Reviews-Jukdo_Market-Pohang_Gyeongsangbuk_do.html#REVIEWS,Jukdo_Market-Pohang_Gyeongsangbuk_do
569,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1960133-Reviews-Choong_Ang_High_School_Location_for_Winter_Sonata-Seoul.html#REVIEWS,Choong_Ang_High_School_Location_for_Winter_Sonata-Seoul
570,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d1507786-Reviews-Chinatown-Incheon.html#REVIEWS,Chinatown-Incheon
571,https://www.tripadvisor.co.kr/Attraction_Review-g297889-d3821878-Reviews-Incheon_Art_Platform-Incheon.html#REVIEWS,Incheon_Art_Platform-Incheon
572,https://www.tripadvisor.co.kr/Attraction_Review-g297887-d4094949-Reviews-Daejeon_Museum_of_Art-Daejeon.html#REVIEWS,Daejeon_Museum_of_Art-Daejeon
573,https://www.tripadvisor.co.kr/Attraction_Review-g2024821-d12868967-Reviews-Imsil_Cheese_Theme_Park-Imsil_gun_Jeollabuk_do.html#REVIEWS,Imsil_Cheese_Theme_Park-Imsil_gun_Jeollabuk_do
574,https://www.tripadvisor.co.kr/Attraction_Review-g2024859-d8472393-Reviews-Seongryugul_Cave-Uljin_gun_Gyeongsangbuk_do.html#REVIEWS,Seongryugul_Cave-Uljin_gun_Gyeongsangbuk_do
575,https://www.tripadvisor.co.kr/Attraction_Review-g2024859-d3805520-Reviews-Bulyeongsa_Temple-Uljin_gun_Gyeongsangbuk_do.html#REVIEWS,Bulyeongsa_Temple-Uljin_gun_Gyeongsangbuk_do
576,https://www.tripadvisor.co.kr/Attraction_Review-g2024859-d3805623-Reviews-Mangyangjeong_Pavilion-Uljin_gun_Gyeongsangbuk_do.html#REVIEWS,Mangyangjeong_Pavilion-Uljin_gun_Gyeongsangbuk_do
577,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d6876616-Reviews-Seoul_Seokchon_dong_Ancient_Tombs-Seoul.html#REVIEWS,Seoul_Seokchon_dong_Ancient_Tombs-Seoul
578,https://www.tripadvisor.co.kr/Attraction_Review-g1643550-d4095767-Reviews-Baekam_Darae_Chamsut_Gama-Yongin_Gyeonggi_do.html#REVIEWS,Baekam_Darae_Chamsut_Gama-Yongin_Gyeonggi_do
579,https://www.tripadvisor.co.kr/Attraction_Review-g2024843-d3805599-Reviews-Daeheungsa-Haenam_gun_Jeollanam_do.html#REVIEWS,Daeheungsa-Haenam_gun_Jeollanam_do
580,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3600495-Reviews-Namsan_Cable_Car-Seoul.html#REVIEWS,Namsan_Cable_Car-Seoul
581,https://www.tripadvisor.co.kr/Attraction_Review-g2024843-d4750320-Reviews-Duryunsan_Mountain_Park-Haenam_gun_Jeollanam_do.html#REVIEWS,Duryunsan_Mountain_Park-Haenam_gun_Jeollanam_do
582,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1440196-Reviews-Seodaemun_Prison_History_Hall-Seoul.html#REVIEWS,Seodaemun_Prison_History_Hall-Seoul
583,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805479-Reviews-Dongnimmun_Gate-Seoul.html#REVIEWS,Dongnimmun_Gate-Seoul
584,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d3805483-Reviews-Seodaemun_Museum_of_Natural_History-Seoul.html#REVIEWS,Seodaemun_Museum_of_Natural_History-Seoul
585,https://www.tripadvisor.co.kr/Attraction_Review-g2024815-d2314095-Reviews-Gwanghallu_Pavilion-Namwon_Jeollabuk_do.html#REVIEWS,Gwanghallu_Pavilion-Namwon_Jeollabuk_do
586,https://www.tripadvisor.co.kr/Attraction_Review-g2024815-d10020523-Reviews-Namwon_Chunhyang_Festival-Namwon_Jeollabuk_do.html#REVIEWS,Namwon_Chunhyang_Festival-Namwon_Jeollabuk_do
587,https://www.tripadvisor.co.kr/Attraction_Review-g2024815-d2478941-Reviews-Chunhyang_Theme_Park-Namwon_Jeollabuk_do.html#REVIEWS,Chunhyang_Theme_Park-Namwon_Jeollabuk_do
588,https://www.tripadvisor.co.kr/Attraction_Review-g294197-d1418675-Reviews-COEX_Center-Seoul.html#REVIEWS,COEX_Center-Seoul
589,https://www.tripadvisor.co.kr/Attraction_Review-g297884-d2630111-Reviews-Paradise_Duty_Free_Shop-Busan.html#REVIEWS,Paradise_Duty_Free_Shop-Busan
590,https://www.tripadvisor.co.kr/Attraction_Review-g297886-d8385444-Reviews-Gyesan_Catholic_Church-Daegu.html#REVIEWS,Gyesan_Catholic_Church-Daegu
